id;date_maj;code_lieu;code_station;nom_station;code_equipement;type_equipement;equipement;debut_indispo;cause;consequence;fin_indispo;gid;last_update_fme
11;2025-05-06 10:54:00;5221;46;Place Jean Jaurès;4602;ESCALIER;du quai direction Charpennes jusqu'à la sortie avenue Jean Jaures;2025-03-25 00:00:00;Panne;.;2025-05-06 17:30:00;12310573;2025-05-06 10:55:05
12;2025-05-06 10:54:00;5092;44;Saxe - Gambetta;4405;ESCALIER;de la mezzanine nord (niveau ligne D direction Gare de Vaise) jusqu'à la sortie angle avenue Jean Jaurès / avenue de Saxe;2025-05-06 00:00:00;Entretien programmé;.;2025-05-06 11:30:00;12310574;2025-05-06 10:55:05
13;2025-05-06 10:54:00;5092;44;Saxe - Gambetta;4404;ESCALIER;du quai direction Charpennes jusqu'à la mezzanine sud (niveau sortie avenue Jean Jaurès);2025-04-09 00:00:00;Panne;.;2025-05-25 17:30:00;12310575;2025-05-06 10:55:05
14;2025-05-06 10:54:00;5092;44;Saxe - Gambetta;4403;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la mezzanine sud (niveau sortie avenue Jean Jaurès);2025-04-07 00:00:00;Panne;.;2025-05-25 17:30:00;12310576;2025-05-06 10:55:05
15;2025-05-06 10:54:00;5092;44;Saxe - Gambetta;4401;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la mezzanine nord (niveau ligne D direction Gare de Vaise);2025-05-04 00:00:00;Panne;.;2025-05-07 17:30:00;12310577;2025-05-06 10:55:05
16;2025-05-06 10:54:00;5092;44;Saxe - Gambetta;4406;ESCALIER;de la mezzanine sud  jusqu'à la sortie avenue Jean Jaurès;2025-04-07 00:00:00;Panne;.;2025-05-25 17:30:00;12310578;2025-05-06 10:55:05
17;2025-05-06 10:54:00;5200;48;Stade de Gerland Le LOU;481;ASCENSEUR;correspondance entre le quai direction St-Genis-Laval Hôpital Lyon Sud et la mezzanine;2025-04-10 00:00:00;Panne;Accès impossible direction Gare d'Oullins;2025-05-06 17:30:00;12310579;2025-05-06 10:55:05
18;2025-05-06 10:54:00;5200;48;Stade de Gerland Le LOU;4803;ESCALIER;de la mezzanine niveau Point Contact jusqu'à la sortie avenue Jean Jaurès;2025-05-02 00:00:00;Panne;.;2025-05-06 14:30:00;12310580;2025-05-06 10:55:05
19;2025-05-06 10:54:00;5200;48;Stade de Gerland Le LOU;4802;ESCALIER;de la mezzanine niveau Point Contact jusqu'au quai direction Charpennes;2025-04-13 00:00:00;Panne;.;2025-06-30 17:30:00;12310581;2025-05-06 10:55:05
20;2025-05-06 10:54:00;5002;26;Bellecour;2606;ESCALIER;du quai central jusqu'à la mezzanine sud (côté Antonin Poncet);2025-02-11 00:00:00;Panne;.;2025-05-31 19:30:00;12310582;2025-05-06 10:55:05
21;2025-05-06 10:54:00;5002;26;Bellecour;2605;ESCALIER;du quai central jusqu'à la mezzanine niveau Point Contact;2025-04-22 00:00:00;Entretien programmé;.;2025-05-15 08:30:00;12310583;2025-05-06 10:55:05
22;2025-05-06 10:54:00;5002;26;Bellecour;2603;ESCALIER;du by-pass de correspondance ligne D / ligne A jusqu'au quai ligne A direction Vaulx-en-Velin La Soie;2025-02-05 00:00:00;Entretien programmé;.;2025-05-15 15:30:00;12310584;2025-05-06 10:55:05
23;2025-05-06 10:54:00;5002;26;Bellecour;2601;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie place Bellecour;2025-02-11 00:00:00;Panne;.;2025-05-25 19:30:00;12310585;2025-05-06 10:55:05
24;2025-05-06 10:54:00;5002;26;Bellecour;2607;ESCALIER;du quai central jusqu'à la mezzanine sud (côté Antonin Poncet);2025-04-18 00:00:00;Entretien programmé;.;2025-05-15 14:00:00;12310586;2025-05-06 10:55:05
25;2025-05-06 10:54:00;5002;26;Bellecour;2612;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie place Bellecour;2025-05-06 00:00:00;Panne;.;2025-05-06 12:30:00;12310587;2025-05-06 10:55:05
26;2025-05-06 10:54:00;5002;26;Bellecour;2608;ESCALIER;de la mezzanine sud (côté Antonin Poncet) jusqu'à la sortie place Antonin Poncet (face à la Poste);2025-02-11 00:00:00;Entretien programmé;.;2025-05-11 11:00:00;12310588;2025-05-06 10:55:05
27;2025-05-06 10:54:00;5104;70;Gare de Vénissieux;7001;ESCALIER;de la mezzanine vers le quai de départ direction Gare de Vaise;2025-04-08 00:00:00;Entretien programmé;.;2025-05-31 12:00:00;12310589;2025-05-06 10:55:05
28;2025-05-06 10:54:00;5181;77;Garibaldi;7701;ESCALIER;du quai direction Gare de Vaise jusqu'à la mezzanine;2025-04-27 00:00:00;Panne;.;2025-05-11 10:30:00;12310590;2025-05-06 10:55:05
29;2025-05-06 10:54:00;5181;77;Garibaldi;7702;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-11-17 00:00:00;Entretien programmé;.;2025-05-31 20:30:00;12310591;2025-05-06 10:55:05
30;2025-05-06 10:54:00;5040;82;Gorge de Loup;822;ASCENSEUR;direction Gare de Vénissieux, correspondance quai direction Gare de Vaise, accès Gare Routière ou Gare SNCF et rue Sergent Michel Berthet;2025-04-28 00:00:00;Entretien programmé;Accès impossible direction Gare de Vénissieux;2025-05-10 08:30:00;12310592;2025-05-06 10:55:05
31;2025-05-06 10:54:00;5040;82;Gorge de Loup;8205;ESCALIER;sortie Place Basse (côté agence commerciale) niveau Parc Relais, jusqu'à la mezzanine niveau départ gare de bus, rue Sergent Michel Berthet;2025-03-21 00:00:00;Panne;.;2025-06-30 10:30:00;12310593;2025-05-06 10:55:05
32;2025-05-06 10:54:00;5041;74;Grange Blanche;7401;ESCALIER;de place d'Arsonval (descente de bus) jusqu'à la mezzanine face à la croissanterie;2025-03-18 00:00:00;Entretien programmé;.;2025-05-15 16:00:00;12310594;2025-05-06 10:55:05
33;2025-05-06 10:54:00;5041;74;Grange Blanche;7402;ESCALIER;de la mezzanine côté hôpital Edouard Herriot jusqu'à la sortie Hôpital Edouard Herriot;2024-12-13 00:00:00;Panne;.;2025-06-30 07:30:00;12310595;2025-05-06 10:55:05
34;2025-05-06 10:54:00;5062;73;Laennec;7301;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie rue Guillaume Paradin;2025-02-25 00:00:00;Entretien programmé;.;2025-05-15 19:30:00;12310596;2025-05-06 10:55:05
35;2025-05-06 10:54:00;5062;73;Laennec;7302;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie rue Guillaume Paradin;2025-04-04 00:00:00;Entretien programmé;.;2025-05-15 18:00:00;12310597;2025-05-06 10:55:05
36;2025-05-06 10:54:00;5083;75;Monplaisir Lumière;7502;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2025-01-13 00:00:00;Entretien programmé;.;2025-05-30 09:30:00;12310598;2025-05-06 10:55:05
37;2025-05-06 10:54:00;5084;71;Parilly;7101;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie rue de La Fontaine;2025-04-05 00:00:00;Entretien programmé;.;2025-05-13 17:00:00;12310599;2025-05-06 10:55:05
38;2025-05-06 10:54:00;5091;76;Sans Souci;762;ASCENSEUR;direction Gare de Vénissieux, accès cours Albert Thomas;2025-05-05 00:00:00;Panne; Accès impossible direction Gare de Vénissieux;2025-05-06 19:00:00;12310600;2025-05-06 10:55:05
39;2025-05-06 10:54:00;5091;76;Sans Souci;7602;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2025-05-06 00:00:00;Accès fermé pour travaux;.;2025-05-06 13:00:00;12310601;2025-05-06 10:55:05
40;2025-05-06 10:54:00;5094;83;Valmy;8302;ESCALIER;de la mezzanine jusqu'à la sortie place Valmy;2025-04-30 00:00:00;Entretien programmé;.;2025-07-14 13:00:00;12310602;2025-05-06 10:55:05
41;2025-05-06 10:54:00;5095;81;Vieux Lyon;8107;ESCALIER;de la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux) jusqu'à la mezzanine niveau Point Contact, accès rue du Doyenné.;2025-04-17 00:00:00;Panne;.;2025-05-09 20:30:00;12310603;2025-05-06 10:55:05
42;2025-05-06 10:54:00;5045;58;Hénon;581;ASCENSEUR;direction Cuire, accès Bd des Canuts;2025-05-02 00:00:00;Panne;Accès impossible direction Cuire;2025-05-07 10:30:00;12310604;2025-05-06 10:55:05
43;2025-05-06 10:54:00;5906;97;Manufacture Montluc;9701;ESCALIER;Liaison entre les quais d'arrivée et de départ;2025-05-05 00:00:00;Panne;.;2025-05-06 11:30:00;12310605;2025-05-06 10:55:05
44;2025-05-06 10:54:00;5240;96;IUT Feyssine;961;ASCENSEUR;Liaison entre les quais arrivée et départ et le Boulevard Laurent Bonnevay;2025-05-06 00:00:00;Accès fermé pour travaux;Liaison impossible;2025-05-06 13:00:00;12310606;2025-05-06 10:55:05
45;2025-05-06 10:54:00;5000;27;Ampère Victor Hugo;2702;ESCALIER;du quai direction Vaulx-en-Velin La Soie  jusqu'à la sortie rue Victor HUGO;2025-05-06 00:00:00;Entretien programmé;.;2025-05-06 12:30:00;12310607;2025-05-06 10:55:05
46;2025-05-06 10:54:00;5002;26;Bellecour;261;ASCENSEUR;direction Vaulx-en-Velin La Soie, correspondance ligne A direction Perrache et  ligne D, direction Gare de Vénissieux ou Gare de Vaise;2025-03-19 00:00:00;Panne;Pour correspondance ligne A direction Perrache et ligne D directions Gare de Vénissieux ou Gare de Vaise, utiliser les autres ascenseurs en passant par la surface;2025-05-15 14:30:00;12310608;2025-05-06 10:55:05
47;2025-05-06 10:54:00;5023;17;Cusset;171;ASCENSEUR;direction Perrache, accès mezzanine de correspondance direction Vaulx-en-Velin La Soie, accès cours Emile Zola;2025-05-06 00:00:00;Accès fermé pour travaux;Accès impossible direction Perrache.  Accès impossible cours Emile Zola .;2025-05-06 13:00:00;12310609;2025-05-06 10:55:05
48;2025-05-06 10:54:00;5024;18;Flachet;182;ASCENSEUR;direction Vaulx-en-Velin La Soie, accès cours Emile Zola;2025-02-03 00:00:00;Panne;Accès impossible direction Vaulx-en-Velin La Soie;2025-05-30 17:30:00;12310610;2025-05-06 10:55:05
49;2025-05-06 10:54:00;5024;18;Flachet;1801;ESCALIER;du quai direction Perrache jusqu'à la sortie cours Emile Zola;2025-04-17 00:00:00;Panne;.;2025-05-25 19:30:00;12310611;2025-05-06 10:55:05
50;2025-05-06 10:54:00;5101;16;Laurent Bonnevay;162;ASCENSEUR;du quai direction Vaulx-en-Velin La Soie, accès à la mezzanine;2025-05-04 00:00:00;Panne;Accès impossible au quai direction Vaulx-en-Velin La Soie;2025-05-06 14:30:00;12310612;2025-05-06 10:55:05
51;2025-05-06 10:54:00;5101;16;Laurent Bonnevay;169;ASCENSEUR;Parc Relais;2025-05-06 00:00:00;Panne;Accès aux différents niveaux impossible;2025-05-06 13:00:00;12310613;2025-05-06 10:55:05
52;2025-05-06 10:54:00;5101;16;Laurent Bonnevay;1602;ESCALIER;de la passerelle piéton, venant de la gare routière bus, jusqu'à la mezzanine piéton;2025-05-03 00:00:00;Panne;.;2025-05-09 10:30:00;12310614;2025-05-06 10:55:05
