Date màj;Code lieu;Code station;Nom station;Code équipement;Type équipement;Equipement;Début indispo;Cause;Conséquence;Fin indispo
2024-11-13 17:49:00;5102;21;Charpennes;213;ASCENSEUR;du quai direction St-Genis-Laval Hôpital Lyon Sud, correspondance ligne A direction Perrache par le couloir de liaison, accès Place Charles Hernu.;2024-10-03;Panne;Accès direct ligne B direction Gare d'Oullins impossible. Emprunter l'ascenseur numéro 211 de la ligne A quai direction Perrache et revenir par le couloir de liaison;2024-11-15 08:30:00
2024-11-13 17:49:00;5102;21;Charpennes;2102;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie angle cours Emile Zola / rue des Emeraudes;2024-11-04;Panne;.;2024-11-24 15:00:00
2024-11-13 17:49:00;5220;47;Debourg;4701;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la sortie avenue Jean Jaures;2024-11-13;Panne;.;2024-11-13 18:30:00
2024-11-13 17:49:00;5220;47;Debourg;4702;ESCALIER;du quai direction Charpennes jusqu'à la sortie avenue Jean Jaures;2024-11-12;Panne;.;2024-11-17 21:30:00
2024-11-13 17:49:00;5520;42;Gare Part-Dieu V.Merle;4210;ESCALIER;de la sortie de la gare de la Part Dieu jusqu'à la mezzanine niveau Point Contact (par couloir de liaison);2024-10-28;Panne;.;2024-11-30 10:30:00
2024-11-13 17:49:00;5160;45;Jean Macé;4502;ESCALIER;Place Jean Macé face, à la rue Professeur Grignard;2024-09-18;Panne;.;2024-12-31 23:30:00
2024-11-13 17:49:00;5936;51;Oullins Centre;513;ASCENSEUR;entre la mezzanine supérieure et la place Anatole France;2024-11-07;Entretien programmé;connexion impossible entre la mezzanine supérieure et la place Anatole France, et correspondance impossible avec les ascenseurs reliant les quais et la mezzanine supérieure;2024-12-22 12:00:00
2024-11-13 17:49:00;5936;51;Oullins Centre;5102;ESCALIER;du quai direction Charpennes vers la mezzanine inférieure;2024-11-13;Panne;utiliser l'ascenseur n°512, si disponible, reliant le quai et la mezzanine supérieure;2024-11-13 20:00:00
2024-11-13 17:49:00;5936;51;Oullins Centre;5107;ESCALIER;entre la mezzanine supérieure et la place Anatole France côté rue Voltaire;2024-11-13;Accès fermé pour travaux;emprunter l'autre escalier mécanique si disponible (escalier n°5105 entre la mezzanine supérieure et la place Anatole France côté rue de la République);2024-11-13 20:00:00
2024-11-13 17:49:00;5043;43;Place Guichard;431;ASCENSEUR;direction St-Genis-Laval Hôpital Lyon Sud et accès place Guichard;2024-10-29;Panne;Accès impossible direction Gare d'Oullins;2024-12-31 20:00:00
2024-11-13 17:49:00;5221;46;Place Jean Jaurès;4601;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la sortie avenue Jean Jaures;2024-10-09;Panne;.;2024-12-01 21:00:00
2024-11-13 17:49:00;5221;46;Place Jean Jaurès;4602;ESCALIER;du quai direction Charpennes jusqu'à la sortie avenue Jean Jaures;2024-11-02;Panne;.;2024-11-18 22:30:00
2024-11-13 17:49:00;5200;48;Stade de Gerland Le LOU;483;ASCENSEUR;correspondance entre la mezzanine et l'avenue Jean Jaurès;2024-10-23;Panne; Accès station impossible;2024-12-31 11:30:00
2024-11-13 17:49:00;5200;48;Stade de Gerland Le LOU;4801;ESCALIER;du quai d'arrivée jusqu'à la mezzanine niveau Point Contact;2024-11-04;Panne;.;2024-11-14 14:00:00
2024-11-13 17:49:00;5200;48;Stade de Gerland Le LOU;4803;ESCALIER;de la mezzanine niveau Point Contact jusqu'à la sortie avenue Jean Jaurès;2024-11-04;Panne;.;2025-01-12 14:00:00
2024-11-13 17:49:00;5200;48;Stade de Gerland Le LOU;4802;ESCALIER;de la mezzanine niveau Point Contact jusqu'au quai direction Charpennes;2024-10-23;Panne;.;2024-12-31 11:30:00
2024-11-13 17:49:00;5002;26;Bellecour;2612;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie place Bellecour;2024-07-25;Panne;.;2024-12-29 14:30:00
2024-11-13 17:49:00;5002;26;Bellecour;2610;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie rue de la République;2024-11-13;Panne;.;2024-11-13 19:00:00
2024-11-13 17:49:00;5103;84;Gare de Vaise;846;ASCENSEUR;direction Gare de Vénissieux, correspondance Gare Routière / Métro D / Parc Relais;2024-11-12;Panne;.;2024-11-14 18:30:00
2024-11-13 17:49:00;5103;84;Gare de Vaise;8403;ESCALIER;du quai d'arrivée jusqu'à la mezzanine nord (côté gare routière);2024-11-12;Panne;.;2024-11-14 11:30:00
2024-11-13 17:49:00;5103;84;Gare de Vaise;8401;ESCALIER;du quai d'arrivée jusqu'à la mezzanine sud (côté Point Contact);2024-11-12;Panne;.;2024-11-14 08:30:00
2024-11-13 17:49:00;5103;84;Gare de Vaise;8407;ESCALIER;de la Gare Routière jusqu'à la mezzanine sud (côté Point Contact);2024-11-13;Vandalisme;.;2024-11-13 19:30:00
2024-11-13 17:49:00;5104;70;Gare de Vénissieux;702;ASCENSEUR;correspondance avec le quai de départ direction Gare de Vaise, accès Gare Routière ou Gare SNCF;2024-11-13;Panne;Sortie impossible depuis quai d'arrivée.  Contacter un agent pour faire le retournement avec la rame;2024-11-13 19:00:00
2024-11-13 17:49:00;5181;77;Garibaldi;7702;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-10-30;Entretien programmé;.;2024-11-15 14:30:00
2024-11-13 17:49:00;5040;82;Gorge de Loup;8202;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine sud (côté agence commerciale), niveau Parc Relais;2024-11-13;Panne;.;2024-11-13 19:30:00
2024-11-13 17:49:00;5040;82;Gorge de Loup;8205;ESCALIER;sortie Place Basse (côté agence commerciale) niveau Parc Relais, jusqu'à la mezzanine niveau départ gare de bus, rue Sergent Michel Berthet;2024-11-04;Panne;.;2024-11-15 20:30:00
2024-11-13 17:49:00;5041;74;Grange Blanche;7406;ESCALIER;de la mezzanine jusqu'à la sortie place d' Arsonval (départ bus);2024-09-06;Entretien programmé;.;2024-12-12 10:30:00
2024-11-13 17:49:00;5082;72;Mermoz - Pinel;721;ASCENSEUR;direction Gare de Vaise, accès avenue Jean Mermoz;2024-11-02;Panne;Accès impossible direction Gare de Vaise;2024-11-30 23:30:00
2024-11-13 17:49:00;5084;71;Parilly;711;ASCENSEUR;direction Gare de Vaise, accès rue du Marché;2024-11-13;Panne;Accès impossible direction Gare de Vaise;2024-11-13 20:00:00
2024-11-13 17:49:00;5091;76;Sans Souci;7602;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2024-11-13;Panne;.;2024-11-13 20:00:00
2024-11-13 17:49:00;5095;81;Vieux Lyon;8103;ESCALIER;de la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux) jusqu'à la mezzanine niveau Point Contact, accès rue du Doyenné.;2024-11-13;Vandalisme;.;2024-11-13 20:00:00
2024-11-13 17:49:00;5095;81;Vieux Lyon;8107;ESCALIER;de la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux) jusqu'à la mezzanine niveau Point Contact, accès rue du Doyenné.;2023-12-30;Panne;.;2024-12-01 22:00:00
2024-11-13 17:49:00;5240;96;IUT Feyssine;961;ASCENSEUR;Liaison entre les quais arrivée et départ et le Boulevard Laurent Bonnevay;2024-11-13;Vandalisme;Liaison impossible;2024-11-14 14:30:00
2024-11-13 17:49:00;5024;18;Flachet;1801;ESCALIER;du quai direction Perrache jusqu'à la sortie cours Emile Zola;2024-11-13;Panne;.;2024-11-13 19:30:00
2024-11-13 17:49:00;5024;18;Flachet;1802;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie cours Emile Zola;2024-09-11;Panne;.;2024-11-16 23:30:00
2024-11-13 17:49:00;5101;16;Laurent Bonnevay;1601;ESCALIER;de la mezzanine piéton jusqu'au quai de départ de la ligne A direction Perrache;2024-10-08;Panne;.;2024-11-16 21:30:00
2024-11-13 17:49:00;5081;22;Masséna;221;ASCENSEUR;direction Perrache et accès cours Vitton;2024-11-05;Panne;Accès impossible direction Perrache;2024-11-19 11:30:00
