id;date_maj;code_lieu;code_station;nom_station;code_equipement;type_equipement;equipement;debut_indispo;cause;consequence;fin_indispo;gid;last_update_fme
14;2025-05-14 09:59:00;5092;44;Saxe - Gambetta;4403;ESCALIER;du quai direction St-Genis-Laval Hôpital Lyon Sud jusqu'à la mezzanine sud (niveau sortie avenue Jean Jaurès);2025-04-07 00:00:00;Panne;.;2025-05-25 17:30:00;12441146;2025-05-14 10:00:01
15;2025-05-14 09:59:00;5092;44;Saxe - Gambetta;4404;ESCALIER;du quai direction Charpennes jusqu'à la mezzanine sud (niveau sortie avenue Jean Jaurès);2025-04-09 00:00:00;Panne;.;2025-05-25 17:30:00;12441147;2025-05-14 10:00:01
16;2025-05-14 09:59:00;5092;44;Saxe - Gambetta;4406;ESCALIER;de la mezzanine sud  jusqu'à la sortie avenue Jean Jaurès;2025-05-11 00:00:00;Panne;.;2025-05-25 17:30:00;12441148;2025-05-14 10:00:01
17;2025-05-14 09:59:00;5200;48;Stade de Gerland Le LOU;482;ASCENSEUR;correspondance entre la mezzanine et le quai direction Charpennes;2025-05-13 00:00:00;Panne; Accès impossible direction Charpennes;2025-05-25 17:30:00;12441149;2025-05-14 10:00:01
18;2025-05-14 09:59:00;5200;48;Stade de Gerland Le LOU;481;ASCENSEUR;correspondance entre le quai direction St-Genis-Laval Hôpital Lyon Sud et la mezzanine;2025-04-10 00:00:00;Panne;Accès impossible direction Gare d'Oullins;2025-06-16 19:30:00;12441150;2025-05-14 10:00:01
19;2025-05-14 09:59:00;5200;48;Stade de Gerland Le LOU;4801;ESCALIER;du quai d'arrivée jusqu'à la mezzanine niveau Point Contact;2025-05-14 00:00:00;Panne;.;2025-05-14 11:00:00;12441151;2025-05-14 10:00:01
20;2025-05-14 09:59:00;5200;48;Stade de Gerland Le LOU;4802;ESCALIER;de la mezzanine niveau Point Contact jusqu'au quai direction Charpennes;2025-04-13 00:00:00;Panne;.;2025-06-30 17:30:00;12441152;2025-05-14 10:00:01
21;2025-05-14 09:59:00;5200;48;Stade de Gerland Le LOU;4803;ESCALIER;de la mezzanine niveau Point Contact jusqu'à la sortie avenue Jean Jaurès;2025-05-02 00:00:00;Panne;.;2025-05-20 17:30:00;12441153;2025-05-14 10:00:01
22;2025-05-14 09:59:00;5937;52;St-Genis Hôp. Lyon Sud;5204;ESCALIER;entre la mezzanine et la surface;2025-05-14 00:00:00;Panne;emprunter l'autre escalier mécanique si disponible (escalier n°5203 entre la mezzanine et la surface), ou utiliser les ascenseurs reliant les quais et la surface si disponibles;2025-05-14 13:30:00;12441154;2025-05-14 10:00:01
23;2025-05-14 09:59:00;5002;26;Bellecour;2601;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie place Bellecour;2025-02-11 00:00:00;Panne;.;2025-05-31 19:30:00;12441155;2025-05-14 10:00:01
24;2025-05-14 09:59:00;5002;26;Bellecour;2603;ESCALIER;du by-pass de correspondance ligne D / ligne A jusqu'au quai ligne A direction Vaulx-en-Velin La Soie;2025-05-13 00:00:00;Entretien programmé;.;2025-06-01 14:30:00;12441156;2025-05-14 10:00:01
25;2025-05-14 09:59:00;5002;26;Bellecour;2605;ESCALIER;du quai central jusqu'à la mezzanine niveau Point Contact;2025-04-22 00:00:00;Entretien programmé;.;2025-05-15 08:30:00;12441157;2025-05-14 10:00:01
26;2025-05-14 09:59:00;5002;26;Bellecour;2606;ESCALIER;du quai central jusqu'à la mezzanine sud (côté Antonin Poncet);2025-02-11 00:00:00;Panne;.;2025-05-31 19:30:00;12441158;2025-05-14 10:00:01
27;2025-05-14 09:59:00;5002;26;Bellecour;2607;ESCALIER;du quai central jusqu'à la mezzanine sud (côté Antonin Poncet);2025-04-18 00:00:00;Entretien programmé;.;2025-05-15 14:00:00;12441159;2025-05-14 10:00:01
28;2025-05-14 09:59:00;5002;26;Bellecour;2608;ESCALIER;de la mezzanine sud (côté Antonin Poncet) jusqu'à la sortie place Antonin Poncet (face à la Poste);2025-02-11 00:00:00;Entretien programmé;.;2025-05-31 18:30:00;12441160;2025-05-14 10:00:01
29;2025-05-14 09:59:00;5103;84;Gare de Vaise;849;ASCENSEUR;Parc Relais, ascenseur de gauche;2025-05-13 00:00:00;Panne;.;2025-05-14 18:30:00;12441161;2025-05-14 10:00:01
30;2025-05-14 09:59:00;5104;70;Gare de Vénissieux;7001;ESCALIER;de la mezzanine vers le quai de départ direction Gare de Vaise;2025-04-08 00:00:00;Entretien programmé;.;2025-05-31 12:00:00;12441162;2025-05-14 10:00:01
31;2025-05-14 09:59:00;5181;77;Garibaldi;7701;ESCALIER;du quai direction Gare de Vaise jusqu'à la mezzanine;2025-04-27 00:00:00;Panne;.;2025-05-16 10:30:00;12441163;2025-05-14 10:00:01
32;2025-05-14 09:59:00;5181;77;Garibaldi;7702;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine;2024-11-17 00:00:00;Entretien programmé;.;2025-05-31 20:30:00;12441164;2025-05-14 10:00:01
33;2025-05-14 09:59:00;5040;82;Gorge de Loup;821;ASCENSEUR;direction Gare de Vaise, accès Gare Routière ou Parc Relais;2025-05-10 00:00:00;Panne;Accès impossible direction Gare de Vaise.;2025-06-02 10:00:00;12441165;2025-05-14 10:00:01
34;2025-05-14 09:59:00;5040;82;Gorge de Loup;822;ASCENSEUR;direction Gare de Vénissieux, correspondance quai direction Gare de Vaise, accès Gare Routière ou Gare SNCF et rue Sergent Michel Berthet;2025-04-28 00:00:00;Entretien programmé;Accès impossible direction Gare de Vénissieux;2025-05-17 18:30:00;12441166;2025-05-14 10:00:01
35;2025-05-14 09:59:00;5040;82;Gorge de Loup;8205;ESCALIER;sortie Place Basse (côté agence commerciale) niveau Parc Relais, jusqu'à la mezzanine niveau départ gare de bus, rue Sergent Michel Berthet;2025-03-21 00:00:00;Panne;.;2025-06-30 10:30:00;12441167;2025-05-14 10:00:01
36;2025-05-14 09:59:00;5041;74;Grange Blanche;741;ASCENSEUR;direction Gare de Vaise ou Gare de Vénissieux, accès mezzanine ou place d' Arsonval;2025-05-13 00:00:00;Panne;Station inaccessible;2025-05-28 12:00:00;12441168;2025-05-14 10:00:01
37;2025-05-14 09:59:00;5041;74;Grange Blanche;7401;ESCALIER;de place d'Arsonval (descente de bus) jusqu'à la mezzanine face à la croissanterie;2025-03-18 00:00:00;Entretien programmé;.;2025-06-15 15:30:00;12441169;2025-05-14 10:00:01
38;2025-05-14 09:59:00;5041;74;Grange Blanche;7402;ESCALIER;de la mezzanine côté hôpital Edouard Herriot jusqu'à la sortie Hôpital Edouard Herriot;2024-12-13 00:00:00;Panne;.;2025-06-30 07:30:00;12441170;2025-05-14 10:00:01
39;2025-05-14 09:59:00;5044;79;Guillotière Gabriel Péri;792;ASCENSEUR;direction Gare de Vénissieux, correspondance quai direction Gare de Vaise;2025-05-11 00:00:00;Panne; Accès impossible direction Gare de Vénissieux;2025-05-19 02:30:00;12441171;2025-05-14 10:00:01
40;2025-05-14 09:59:00;5062;73;Laennec;7301;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie rue Guillaume Paradin;2025-02-25 00:00:00;Entretien programmé;.;2025-06-15 19:30:00;12441172;2025-05-14 10:00:01
41;2025-05-14 09:59:00;5062;73;Laennec;7302;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie rue Guillaume Paradin;2025-04-04 00:00:00;Entretien programmé;.;2025-05-17 17:30:00;12441173;2025-05-14 10:00:01
42;2025-05-14 09:59:00;5082;72;Mermoz - Pinel;721;ASCENSEUR;direction Gare de Vaise, accès avenue Jean Mermoz;2025-05-11 00:00:00;Panne;Accès impossible direction Gare de Vaise;2025-05-20 23:30:00;12441174;2025-05-14 10:00:01
43;2025-05-14 09:59:00;5083;75;Monplaisir Lumière;7502;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2025-01-13 00:00:00;Entretien programmé;.;2025-05-30 09:30:00;12441175;2025-05-14 10:00:01
44;2025-05-14 09:59:00;5084;71;Parilly;7101;ESCALIER;du quai direction Gare de Vaise jusqu'à la sortie rue de La Fontaine;2025-04-05 00:00:00;Entretien programmé;.;2025-05-31 17:00:00;12441176;2025-05-14 10:00:01
45;2025-05-14 09:59:00;5091;76;Sans Souci;7602;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la sortie cours Albert Thomas;2025-05-07 00:00:00;Entretien programmé;.;2025-05-14 17:00:00;12441177;2025-05-14 10:00:01
46;2025-05-14 09:59:00;5094;83;Valmy;8302;ESCALIER;de la mezzanine jusqu'à la sortie place Valmy;2025-04-30 00:00:00;Entretien programmé;.;2025-07-14 13:00:00;12441178;2025-05-14 10:00:01
47;2025-05-14 09:59:00;5095;81;Vieux Lyon;8102;ESCALIER;du quai direction Gare de Vénissieux jusqu'à la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux);2025-05-14 00:00:00;Accès fermé pour travaux;.;2025-05-14 12:00:00;12441179;2025-05-14 10:00:01
48;2025-05-14 09:59:00;5095;81;Vieux Lyon;8107;ESCALIER;de la mezzanine niveau -3 (correspondance ligne D direction Gare de Vaise ou Gare de Vénissieux) jusqu'à la mezzanine niveau Point Contact, accès rue du Doyenné.;2025-04-17 00:00:00;Panne;.;2025-05-17 20:30:00;12441180;2025-05-14 10:00:01
49;2025-05-14 09:59:00;5240;96;IUT Feyssine;961;ASCENSEUR;Liaison entre les quais arrivée et départ et le Boulevard Laurent Bonnevay;2025-05-14 00:00:00;Accès fermé pour travaux;Liaison impossible;2025-05-14 12:00:00;12441181;2025-05-14 10:00:01
50;2025-05-14 09:59:00;5002;26;Bellecour;261;ASCENSEUR;direction Vaulx-en-Velin La Soie, correspondance ligne A direction Perrache et  ligne D, direction Gare de Vénissieux ou Gare de Vaise;2025-03-19 00:00:00;Panne;Pour correspondance ligne A direction Perrache et ligne D directions Gare de Vénissieux ou Gare de Vaise, utiliser les autres ascenseurs en passant par la surface;2025-05-25 14:30:00;12441182;2025-05-14 10:00:01
51;2025-05-14 09:59:00;5024;18;Flachet;182;ASCENSEUR;direction Vaulx-en-Velin La Soie, accès cours Emile Zola;2025-02-03 00:00:00;Panne;Accès impossible direction Vaulx-en-Velin La Soie;2025-05-17 17:30:00;12441183;2025-05-14 10:00:01
52;2025-05-14 09:59:00;5024;18;Flachet;1801;ESCALIER;du quai direction Perrache jusqu'à la sortie cours Emile Zola;2025-04-17 00:00:00;Panne;.;2025-05-16 17:30:00;12441184;2025-05-14 10:00:01
53;2025-05-14 09:59:00;5024;18;Flachet;1802;ESCALIER;du quai direction Vaulx-en-Velin La Soie jusqu'à la sortie cours Emile Zola;2025-05-12 00:00:00;Panne;.;2025-06-01 17:30:00;12441185;2025-05-14 10:00:01
54;2025-05-14 09:59:00;5101;16;Laurent Bonnevay;169;ASCENSEUR;Parc Relais;2025-05-14 00:00:00;Panne;Accès aux différents niveaux impossible;2025-05-14 12:00:00;12441186;2025-05-14 10:00:01
